Customer_ID,Actual_Churn,Churn_Probability,Risk_Score,Risk_Level,Retention_Priority,Recommended_Action
CUST136263,0,0.03065928,3.07,Low,Normal,Normal service and loyalty strategy
CUST133326,0,0.03074583,3.07,Low,Normal,Normal service and loyalty strategy
CUST104630,0,0.030702684,3.07,Low,Normal,Normal service and loyalty strategy
CUST129464,0,0.030666545,3.07,Low,Normal,Normal service and loyalty strategy
CUST100547,0,0.03072501,3.07,Low,Normal,Normal service and loyalty strategy
CUST136614,0,0.030656144,3.07,Low,Normal,Normal service and loyalty strategy
CUST110173,0,0.03073972,3.07,Low,Normal,Normal service and loyalty strategy
CUST115010,0,0.030738138,3.07,Low,Normal,Normal service and loyalty strategy
CUST102867,0,0.030629916,3.06,Low,Normal,Normal service and loyalty strategy
CUST138250,0,0.030583555,3.06,Low,Normal,Normal service and loyalty strategy
CUST123161,0,0.030613992,3.06,Low,Normal,Normal service and loyalty strategy
CUST124332,0,0.030553345,3.06,Low,Normal,Normal service and loyalty strategy
CUST104362,0,0.030612305,3.06,Low,Normal,Normal service and loyalty strategy
CUST102728,0,0.030621227,3.06,Low,Normal,Normal service and loyalty strategy
CUST120439,0,0.030588115,3.06,Low,Normal,Normal service and loyalty strategy
CUST110680,0,0.030641027,3.06,Low,Normal,Normal service and loyalty strategy
CUST129885,0,0.0306149,3.06,Low,Normal,Normal service and loyalty strategy
CUST105932,0,0.030579144,3.06,Low,Normal,Normal service and loyalty strategy
CUST134693,0,0.030612962,3.06,Low,Normal,Normal service and loyalty strategy
CUST146702,0,0.0305712,3.06,Low,Normal,Normal service and loyalty strategy
CUST119952,0,0.030583832,3.06,Low,Normal,Normal service and loyalty strategy
CUST130282,0,0.03059474,3.06,Low,Normal,Normal service and loyalty strategy
CUST121345,0,0.03062812,3.06,Low,Normal,Normal service and loyalty strategy
CUST121131,0,0.03050506,3.05,Low,Normal,Normal service and loyalty strategy
CUST111468,0,0.030514603,3.05,Low,Normal,Normal service and loyalty strategy
CUST126512,0,0.030483143,3.05,Low,Normal,Normal service and loyalty strategy
CUST110236,0,0.030466674,3.05,Low,Normal,Normal service and loyalty strategy
CUST138244,0,0.030462818,3.05,Low,Normal,Normal service and loyalty strategy
CUST140279,0,0.030497612,3.05,Low,Normal,Normal service and loyalty strategy
CUST130543,0,0.030534664,3.05,Low,Normal,Normal service and loyalty strategy
CUST109308,0,0.030460786,3.05,Low,Normal,Normal service and loyalty strategy
CUST145835,0,0.030393831,3.04,Low,Normal,Normal service and loyalty strategy
CUST147134,0,0.030444259,3.04,Low,Normal,Normal service and loyalty strategy
CUST124306,0,0.03038805,3.04,Low,Normal,Normal service and loyalty strategy
CUST102711,0,0.030369082,3.04,Low,Normal,Normal service and loyalty strategy
CUST145003,0,0.030355334,3.04,Low,Normal,Normal service and loyalty strategy
CUST128547,0,0.030371869,3.04,Low,Normal,Normal service and loyalty strategy
CUST103947,0,0.030432343,3.04,Low,Normal,Normal service and loyalty strategy
CUST146077,0,0.0303792,3.04,Low,Normal,Normal service and loyalty strategy
CUST111376,0,0.030384615,3.04,Low,Normal,Normal service and loyalty strategy
CUST121523,0,0.03040341,3.04,Low,Normal,Normal service and loyalty strategy
CUST141123,0,0.030388836,3.04,Low,Normal,Normal service and loyalty strategy
CUST132785,0,0.030338198,3.03,Low,Normal,Normal service and loyalty strategy
CUST129272,0,0.030310059,3.03,Low,Normal,Normal service and loyalty strategy
CUST127140,0,0.030290183,3.03,Low,Normal,Normal service and loyalty strategy
CUST109484,0,0.030287258,3.03,Low,Normal,Normal service and loyalty strategy
CUST102736,0,0.030340645,3.03,Low,Normal,Normal service and loyalty strategy
CUST130567,0,0.030328227,3.03,Low,Normal,Normal service and loyalty strategy
CUST141938,0,0.03025029,3.03,Low,Normal,Normal service and loyalty strategy
CUST133364,0,0.030319363,3.03,Low,Normal,Normal service and loyalty strategy
CUST106113,0,0.030337447,3.03,Low,Normal,Normal service and loyalty strategy
CUST133618,0,0.030212848,3.02,Low,Normal,Normal service and loyalty strategy
CUST133721,0,0.030188086,3.02,Low,Normal,Normal service and loyalty strategy
CUST106957,0,0.030168366,3.02,Low,Normal,Normal service and loyalty strategy
CUST118555,0,0.03023967,3.02,Low,Normal,Normal service and loyalty strategy
CUST118555,0,0.03023967,3.02,Low,Normal,Normal service and loyalty strategy
CUST103979,0,0.030228807,3.02,Low,Normal,Normal service and loyalty strategy
CUST109128,0,0.030238602,3.02,Low,Normal,Normal service and loyalty strategy
CUST144825,0,0.030238608,3.02,Low,Normal,Normal service and loyalty strategy
CUST105919,0,0.03009463,3.01,Low,Normal,Normal service and loyalty strategy
CUST138612,0,0.030124756,3.01,Low,Normal,Normal service and loyalty strategy
CUST140220,0,0.030141836,3.01,Low,Normal,Normal service and loyalty strategy
CUST131504,0,0.030073369,3.01,Low,Normal,Normal service and loyalty strategy
CUST119003,0,0.030141043,3.01,Low,Normal,Normal service and loyalty strategy
CUST106729,0,0.030103775,3.01,Low,Normal,Normal service and loyalty strategy
CUST123210,0,0.030086024,3.01,Low,Normal,Normal service and loyalty strategy
CUST118740,0,0.030098548,3.01,Low,Normal,Normal service and loyalty strategy
CUST132745,0,0.030131487,3.01,Low,Normal,Normal service and loyalty strategy
CUST129816,0,0.030049866,3.0,Low,Normal,Normal service and loyalty strategy
CUST113255,0,0.029950915,3.0,Low,Normal,Normal service and loyalty strategy
CUST131260,0,0.029966533,3.0,Low,Normal,Normal service and loyalty strategy
CUST125273,0,0.02998372,3.0,Low,Normal,Normal service and loyalty strategy
CUST110578,0,0.029993664,3.0,Low,Normal,Normal service and loyalty strategy
CUST131206,0,0.03002158,3.0,Low,Normal,Normal service and loyalty strategy
CUST139599,0,0.029960137,3.0,Low,Normal,Normal service and loyalty strategy
CUST105286,0,0.02997463,3.0,Low,Normal,Normal service and loyalty strategy
CUST146670,0,0.029972598,3.0,Low,Normal,Normal service and loyalty strategy
CUST137657,0,0.030018793,3.0,Low,Normal,Normal service and loyalty strategy
CUST110104,0,0.030049121,3.0,Low,Normal,Normal service and loyalty strategy
CUST134128,0,0.029861957,2.99,Low,Normal,Normal service and loyalty strategy
CUST102972,0,0.029873347,2.99,Low,Normal,Normal service and loyalty strategy
CUST127872,0,0.029881746,2.99,Low,Normal,Normal service and loyalty strategy
CUST140263,0,0.029854635,2.99,Low,Normal,Normal service and loyalty strategy
CUST125965,0,0.029873507,2.99,Low,Normal,Normal service and loyalty strategy
CUST113610,0,0.029861784,2.99,Low,Normal,Normal service and loyalty strategy
CUST131231,0,0.02993845,2.99,Low,Normal,Normal service and loyalty strategy
CUST123573,0,0.029912155,2.99,Low,Normal,Normal service and loyalty strategy
CUST115003,0,0.029890737,2.99,Low,Normal,Normal service and loyalty strategy
CUST104811,0,0.029928729,2.99,Low,Normal,Normal service and loyalty strategy
CUST102592,0,0.029935444,2.99,Low,Normal,Normal service and loyalty strategy
CUST128784,0,0.029934911,2.99,Low,Normal,Normal service and loyalty strategy
CUST117284,0,0.029877191,2.99,Low,Normal,Normal service and loyalty strategy
CUST136906,0,0.02990896,2.99,Low,Normal,Normal service and loyalty strategy
CUST114202,0,0.029923122,2.99,Low,Normal,Normal service and loyalty strategy
CUST143014,0,0.029921101,2.99,Low,Normal,Normal service and loyalty strategy
CUST145559,0,0.029852351,2.99,Low,Normal,Normal service and loyalty strategy
CUST145610,0,0.029804068,2.98,Low,Normal,Normal service and loyalty strategy
CUST116976,0,0.02981954,2.98,Low,Normal,Normal service and loyalty strategy
CUST142378,0,0.029809274,2.98,Low,Normal,Normal service and loyalty strategy
CUST101886,0,0.029807301,2.98,Low,Normal,Normal service and loyalty strategy
CUST110635,0,0.029807447,2.98,Low,Normal,Normal service and loyalty strategy
CUST122374,0,0.029756302,2.98,Low,Normal,Normal service and loyalty strategy
CUST120095,0,0.02979275,2.98,Low,Normal,Normal service and loyalty strategy
CUST120991,0,0.029812561,2.98,Low,Normal,Normal service and loyalty strategy
CUST104068,0,0.029813135,2.98,Low,Normal,Normal service and loyalty strategy
CUST139019,0,0.029788986,2.98,Low,Normal,Normal service and loyalty strategy
CUST147005,0,0.029807633,2.98,Low,Normal,Normal service and loyalty strategy
CUST131860,0,0.029790336,2.98,Low,Normal,Normal service and loyalty strategy
CUST139068,0,0.029800262,2.98,Low,Normal,Normal service and loyalty strategy
CUST122918,0,0.029766368,2.98,Low,Normal,Normal service and loyalty strategy
CUST143519,0,0.029758777,2.98,Low,Normal,Normal service and loyalty strategy
CUST117949,0,0.02973092,2.97,Low,Normal,Normal service and loyalty strategy
CUST106676,0,0.02972438,2.97,Low,Normal,Normal service and loyalty strategy
CUST141389,0,0.029672356,2.97,Low,Normal,Normal service and loyalty strategy
CUST135338,0,0.029712575,2.97,Low,Normal,Normal service and loyalty strategy
CUST109884,0,0.029738212,2.97,Low,Normal,Normal service and loyalty strategy
CUST125028,0,0.029679077,2.97,Low,Normal,Normal service and loyalty strategy
CUST106009,0,0.029656187,2.97,Low,Normal,Normal service and loyalty strategy
CUST125374,0,0.029691894,2.97,Low,Normal,Normal service and loyalty strategy
CUST101993,0,0.029632034,2.96,Low,Normal,Normal service and loyalty strategy
CUST119264,0,0.029612185,2.96,Low,Normal,Normal service and loyalty strategy
CUST146730,0,0.029595034,2.96,Low,Normal,Normal service and loyalty strategy
CUST125857,0,0.029553749,2.96,Low,Normal,Normal service and loyalty strategy
CUST131927,0,0.029550165,2.96,Low,Normal,Normal service and loyalty strategy
CUST124057,0,0.029575009,2.96,Low,Normal,Normal service and loyalty strategy
CUST120966,0,0.029555745,2.96,Low,Normal,Normal service and loyalty strategy
CUST127418,0,0.029642003,2.96,Low,Normal,Normal service and loyalty strategy
CUST123670,0,0.02962683,2.96,Low,Normal,Normal service and loyalty strategy
CUST115385,0,0.02957178,2.96,Low,Normal,Normal service and loyalty strategy
CUST145557,0,0.0296284,2.96,Low,Normal,Normal service and loyalty strategy
CUST106352,0,0.029519072,2.95,Low,Normal,Normal service and loyalty strategy
CUST136330,0,0.029480675,2.95,Low,Normal,Normal service and loyalty strategy
CUST140733,1,0.02946556,2.95,Low,Normal,Normal service and loyalty strategy
CUST112821,0,0.029530175,2.95,Low,Normal,Normal service and loyalty strategy
CUST129448,0,0.029518826,2.95,Low,Normal,Normal service and loyalty strategy
CUST144138,0,0.029484682,2.95,Low,Normal,Normal service and loyalty strategy
CUST113031,0,0.02953384,2.95,Low,Normal,Normal service and loyalty strategy
CUST125275,0,0.029499115,2.95,Low,Normal,Normal service and loyalty strategy
CUST111017,0,0.02945514,2.95,Low,Normal,Normal service and loyalty strategy
CUST130240,0,0.029442754,2.94,Low,Normal,Normal service and loyalty strategy
CUST137936,0,0.029354855,2.94,Low,Normal,Normal service and loyalty strategy
CUST139131,0,0.029374862,2.94,Low,Normal,Normal service and loyalty strategy
CUST136423,0,0.02943842,2.94,Low,Normal,Normal service and loyalty strategy
CUST118123,0,0.029368283,2.94,Low,Normal,Normal service and loyalty strategy
CUST115454,0,0.029424535,2.94,Low,Normal,Normal service and loyalty strategy
CUST112342,0,0.029437134,2.94,Low,Normal,Normal service and loyalty strategy
CUST122230,0,0.029441547,2.94,Low,Normal,Normal service and loyalty strategy
CUST105498,0,0.029447543,2.94,Low,Normal,Normal service and loyalty strategy
CUST120044,0,0.029379023,2.94,Low,Normal,Normal service and loyalty strategy
CUST139629,0,0.029417098,2.94,Low,Normal,Normal service and loyalty strategy
CUST123964,1,0.029418562,2.94,Low,Normal,Normal service and loyalty strategy
CUST100838,0,0.0294219,2.94,Low,Normal,Normal service and loyalty strategy
CUST131497,0,0.029366046,2.94,Low,Normal,Normal service and loyalty strategy
CUST139307,0,0.02937018,2.94,Low,Normal,Normal service and loyalty strategy
CUST104470,0,0.0292743,2.93,Low,Normal,Normal service and loyalty strategy
CUST132713,0,0.029324409,2.93,Low,Normal,Normal service and loyalty strategy
CUST107212,0,0.029272322,2.93,Low,Normal,Normal service and loyalty strategy
CUST147513,0,0.02930943,2.93,Low,Normal,Normal service and loyalty strategy
CUST113882,0,0.029344626,2.93,Low,Normal,Normal service and loyalty strategy
CUST125669,0,0.029269902,2.93,Low,Normal,Normal service and loyalty strategy
CUST102953,0,0.029280996,2.93,Low,Normal,Normal service and loyalty strategy
CUST111263,0,0.02933407,2.93,Low,Normal,Normal service and loyalty strategy
CUST105279,0,0.02932524,2.93,Low,Normal,Normal service and loyalty strategy
CUST120191,0,0.02929699,2.93,Low,Normal,Normal service and loyalty strategy
CUST144097,0,0.029304674,2.93,Low,Normal,Normal service and loyalty strategy
CUST139351,0,0.02925432,2.93,Low,Normal,Normal service and loyalty strategy
CUST106800,0,0.02926462,2.93,Low,Normal,Normal service and loyalty strategy
CUST144625,0,0.029261786,2.93,Low,Normal,Normal service and loyalty strategy
CUST120061,0,0.029340103,2.93,Low,Normal,Normal service and loyalty strategy
CUST135479,0,0.029186668,2.92,Low,Normal,Normal service and loyalty strategy
CUST140320,0,0.029228844,2.92,Low,Normal,Normal service and loyalty strategy
CUST131729,0,0.029196944,2.92,Low,Normal,Normal service and loyalty strategy
CUST140844,0,0.029240659,2.92,Low,Normal,Normal service and loyalty strategy
CUST100270,0,0.029174529,2.92,Low,Normal,Normal service and loyalty strategy
CUST145533,0,0.02919599,2.92,Low,Normal,Normal service and loyalty strategy
CUST145839,0,0.029189317,2.92,Low,Normal,Normal service and loyalty strategy
CUST144929,0,0.029212607,2.92,Low,Normal,Normal service and loyalty strategy
CUST101250,0,0.029243976,2.92,Low,Normal,Normal service and loyalty strategy
CUST145125,0,0.029153861,2.92,Low,Normal,Normal service and loyalty strategy
CUST135479,0,0.029186668,2.92,Low,Normal,Normal service and loyalty strategy
CUST112756,0,0.029234333,2.92,Low,Normal,Normal service and loyalty strategy
CUST146384,0,0.029191855,2.92,Low,Normal,Normal service and loyalty strategy
CUST116604,0,0.029206475,2.92,Low,Normal,Normal service and loyalty strategy
CUST140046,0,0.029165022,2.92,Low,Normal,Normal service and loyalty strategy
CUST122577,0,0.029193133,2.92,Low,Normal,Normal service and loyalty strategy
CUST113556,0,0.029181167,2.92,Low,Normal,Normal service and loyalty strategy
CUST126783,0,0.029214345,2.92,Low,Normal,Normal service and loyalty strategy
CUST134672,0,0.029221911,2.92,Low,Normal,Normal service and loyalty strategy
CUST101320,0,0.029229987,2.92,Low,Normal,Normal service and loyalty strategy
CUST138259,0,0.02921016,2.92,Low,Normal,Normal service and loyalty strategy
CUST146932,0,0.029223913,2.92,Low,Normal,Normal service and loyalty strategy
CUST113236,0,0.029104391,2.91,Low,Normal,Normal service and loyalty strategy
CUST145331,0,0.029076612,2.91,Low,Normal,Normal service and loyalty strategy
CUST100397,0,0.029123118,2.91,Low,Normal,Normal service and loyalty strategy
CUST110011,0,0.029103596,2.91,Low,Normal,Normal service and loyalty strategy
CUST147857,0,0.029119922,2.91,Low,Normal,Normal service and loyalty strategy
CUST128799,0,0.029107329,2.91,Low,Normal,Normal service and loyalty strategy
CUST124428,0,0.029080685,2.91,Low,Normal,Normal service and loyalty strategy
CUST109819,1,0.02909485,2.91,Low,Normal,Normal service and loyalty strategy
CUST107201,0,0.029126745,2.91,Low,Normal,Normal service and loyalty strategy
CUST147722,0,0.02914708,2.91,Low,Normal,Normal service and loyalty strategy
CUST128380,0,0.02906388,2.91,Low,Normal,Normal service and loyalty strategy
CUST111878,1,0.029064488,2.91,Low,Normal,Normal service and loyalty strategy
CUST116346,0,0.029044606,2.9,Low,Normal,Normal service and loyalty strategy
CUST101033,0,0.028976854,2.9,Low,Normal,Normal service and loyalty strategy
CUST109713,0,0.028996052,2.9,Low,Normal,Normal service and loyalty strategy
CUST136040,0,0.028971057,2.9,Low,Normal,Normal service and loyalty strategy
CUST128579,0,0.028978772,2.9,Low,Normal,Normal service and loyalty strategy
CUST129721,1,0.028965779,2.9,Low,Normal,Normal service and loyalty strategy
CUST130915,0,0.029048815,2.9,Low,Normal,Normal service and loyalty strategy
CUST114153,0,0.029027216,2.9,Low,Normal,Normal service and loyalty strategy
CUST141216,0,0.02902886,2.9,Low,Normal,Normal service and loyalty strategy
CUST128567,0,0.028993951,2.9,Low,Normal,Normal service and loyalty strategy
