Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Days_Since_Last_Login,Churn_Probability,Predicted_Churn,Risk_Level
CUST104765,43.0,Male,Chennai,13.0,Two Year,Standard,647.09,9501.09,UPI,Mobile Data,15.0,1.0,0.0,32.1,85.0,0.06383452,0,Low
CUST130470,20.0,Female,Bengaluru,56.0,Two Year,Standard,880.96,52125.53,Auto Debit,Fiber,0.0,4.0,1.0,67.5,61.0,0.9040467,1,Critical
CUST119802,31.0,Male,Bengaluru,43.0,Month-to-Month,Basic,484.9,23442.77,Credit Card,Cable,18.0,2.0,2.0,63.2,35.0,0.023535153,0,Low
CUST143371,26.0,Female,Pune,40.0,Month-to-Month,Basic,465.62,20025.42,Cash,Mobile Data,15.0,2.0,0.0,45.4,27.0,0.020874508,0,Low
CUST140860,20.0,Female,Jaipur,40.0,Month-to-Month,Premium,1291.08,45636.82,UPI,Fiber,2.0,3.0,1.0,63.9,16.0,0.95648783,1,Critical
CUST103604,54.0,Male,Jaipur,26.0,Two Year,Basic,474.41,11580.62,Net Banking,Fiber,18.0,4.0,1.0,69.1,47.0,0.022902139,0,Low
CUST128173,61.0,Male,Jaipur,18.0,Month-to-Month,Standard,742.39,14495.73,UPI,Fiber,14.0,1.0,1.0,44.9,81.0,0.5233693,1,Medium
CUST141905,59.0,Male,Bengaluru,21.0,Two Year,Standard,933.43,20949.45,Credit Card,DSL,12.0,1.0,1.0,36.3,17.0,0.91088223,1,Critical
CUST134350,39.0,Male,Pune,3.0,One Year,Premium,1216.86,3184.99,UPI,DSL,8.0,3.0,2.0,42.8,26.0,0.9728811,1,Critical
CUST142580,49.0,Male,Hyderabad,6.0,Month-to-Month,Basic,536.65,2993.11,Net Banking,DSL,10.0,1.0,1.0,32.4,85.0,0.061326317,0,Low
CUST104617,34.0,Male,Kochi,31.0,Two Year,Standard,656.89,19787.44,Auto Debit,Fiber,16.0,3.0,0.0,76.8,48.0,0.07235971,0,Low
CUST144507,71.0,Female,Jaipur,65.0,Two Year,Basic,704.12,40211.02,UPI,Fiber,4.0,1.0,0.0,49.6,22.0,0.12580167,0,Low
CUST103916,22.0,Female,Kochi,50.0,Month-to-Month,Basic,428.85,23586.2,Auto Debit,DSL,16.0,2.0,2.0,48.9,65.0,0.03442648,0,Low
CUST133931,22.0,Male,Bengaluru,9.0,Month-to-Month,Premium,1277.85,12503.84,Credit Card,Cable,8.0,2.0,1.0,35.5,4.0,0.9761722,1,Critical
CUST146012,72.0,Other,Pune,13.0,Month-to-Month,Basic,400.8,5197.95,Debit Card,Fiber,14.0,3.0,1.0,44.5,18.0,0.031462923,0,Low
CUST130972,65.0,Male,Mumbai,38.0,One Year,Standard,772.08,32654.92,Debit Card,Cable,14.0,0.0,1.0,28.9,30.0,0.16425993,0,Low
CUST141701,42.0,Male,Kolkata,23.0,Two Year,Standard,613.0,15905.57,Net Banking,Mobile Data,7.0,0.0,1.0,50.1,29.0,0.04986734,0,Low
CUST104719,41.0,Female,Mumbai,28.0,Two Year,Basic,633.76,17113.58,UPI,,5.0,1.0,0.0,41.8,62.0,0.06640003,0,Low
CUST146091,27.0,Male,Kochi,72.0,One Year,Basic,355.75,23188.67,Debit Card,Cable,11.0,4.0,1.0,68.0,55.0,0.023110833,0,Low
CUST117613,63.0,Female,Kochi,13.0,,Premium,1150.83,15584.91,Debit Card,Mobile Data,15.0,2.0,1.0,40.5,90.0,0.9739726,1,Critical
CUST112699,60.0,Female,Delhi,55.0,Month-to-Month,Premium,1230.39,65104.17,Credit Card,DSL,11.0,0.0,1.0,21.7,9.0,0.96640146,1,Critical
CUST117177,52.0,Male,Hyderabad,14.0,Month-to-Month,Standard,726.66,10841.69,Net Banking,Fiber,16.0,2.0,1.0,41.4,15.0,0.26407254,0,Low
CUST138400,39.0,Female,Ahmedabad,64.0,Month-to-Month,Premium,1142.99,68694.36,Credit Card,DSL,6.0,2.0,0.0,53.3,44.0,0.9676229,1,Critical
CUST103175,75.0,Male,Pune,63.0,Month-to-Month,Standard,809.28,45719.18,Credit Card,DSL,7.0,1.0,1.0,9.5,63.0,0.6358359,1,High
CUST122798,26.0,Female,Kochi,56.0,Month-to-Month,Standard,1062.68,58262.96,UPI,Cable,17.0,0.0,0.0,49.4,1.0,0.9488984,1,Critical
CUST147604,19.0,Female,Pune,70.0,Month-to-Month,Premium,1189.43,84481.12,Net Banking,Fiber,9.0,1.0,1.0,29.0,51.0,0.95463896,1,Critical
CUST143070,44.0,Male,Kolkata,3.0,Month-to-Month,Standard,860.07,2688.9,UPI,Fiber,20.0,1.0,0.0,22.1,56.0,0.78906995,1,High
CUST121772,31.0,Male,Delhi,49.0,One Year,Basic,493.07,21722.11,Cash,Fiber,8.0,5.0,0.0,38.2,71.0,0.021493034,0,Low
CUST134648,24.0,Male,Bengaluru,65.0,Month-to-Month,Premium,1071.4,77454.77,Debit Card,Fiber,3.0,4.0,0.0,20.2,89.0,0.97643524,1,Critical
CUST146747,43.0,Female,Delhi,4.0,One Year,Standard,973.96,3464.06,Net Banking,Mobile Data,6.0,3.0,2.0,31.4,80.0,0.9867219,1,Critical
CUST132785,20.0,Male,Pune,70.0,Month-to-Month,Basic,492.08,32117.89,Credit Card,Cable,14.0,2.0,0.0,60.5,1.0,0.030338198,0,Low
CUST112306,38.0,Male,Kochi,15.0,Month-to-Month,Basic,604.52,10294.69,Net Banking,Fiber,7.0,2.0,1.0,37.8,21.0,0.109631725,0,Low
CUST127313,52.0,Male,Jaipur,45.0,Month-to-Month,Premium,1227.33,55414.0,UPI,,13.0,2.0,0.0,42.7,83.0,0.96653205,1,Critical
CUST113391,19.0,Female,Pune,20.0,Two Year,Basic,562.54,12687.38,Debit Card,Cable,11.0,5.0,1.0,37.8,25.0,0.055070758,0,Low
CUST111675,69.0,Female,Mumbai,,Month-to-Month,Basic,524.68,4850.13,Net Banking,Fiber,2.0,2.0,0.0,38.2,30.0,0.050963324,0,Low
CUST125492,22.0,Male,Mumbai,50.0,One Year,Premium,1138.63,53134.38,UPI,Fiber,0.0,3.0,0.0,64.4,12.0,0.9747515,1,Critical
CUST114683,46.0,Female,Kochi,,One Year,Standard,751.45,31237.48,Credit Card,Fiber,17.0,1.0,1.0,42.5,38.0,0.19400503,0,Low
CUST101419,67.0,Male,Bengaluru,52.0,One Year,Premium,1165.81,53028.67,UPI,DSL,9.0,,1.0,55.9,71.0,0.9697365,1,Critical
CUST133213,28.0,Female,Chennai,47.0,Month-to-Month,Basic,457.62,24018.9,Net Banking,DSL,15.0,2.0,0.0,68.5,33.0,0.036015358,0,Low
CUST104831,38.0,Other,Hyderabad,32.0,Month-to-Month,Basic,446.46,16191.33,UPI,Mobile Data,15.0,1.0,0.0,24.0,22.0,0.011988223,0,Low
CUST108961,44.0,Male,Jaipur,32.0,Two Year,Standard,946.89,33843.94,UPI,Fiber,8.0,2.0,0.0,59.5,21.0,0.9026261,1,Critical
CUST127167,30.0,Male,Pune,61.0,Month-to-Month,Basic,411.37,28244.89,Net Banking,Mobile Data,6.0,1.0,1.0,36.5,45.0,0.05210255,0,Low
CUST123984,32.0,Male,Mumbai,27.0,Month-to-Month,Standard,658.2,15810.75,Auto Debit,Fiber,17.0,6.0,1.0,72.9,67.0,0.22473985,0,Low
CUST129008,69.0,Female,Mumbai,62.0,Two Year,Basic,544.23,37631.44,Auto Debit,Fiber,16.0,2.0,1.0,20.3,39.0,0.013580527,0,Low
CUST107252,50.0,Male,Bengaluru,72.0,Month-to-Month,Basic,,50775.07,UPI,DSL,13.0,2.0,0.0,43.0,17.0,0.12279259,0,Low
CUST144340,38.0,Male,Chennai,54.0,Two Year,Basic,452.02,22493.68,Credit Card,DSL,15.0,2.0,1.0,36.1,46.0,0.020281766,0,Low
CUST139348,30.0,Male,Mumbai,33.0,Month-to-Month,Premium,1193.71,44466.8,Net Banking,,5.0,2.0,0.0,59.2,14.0,0.97870284,1,Critical
CUST141091,67.0,Female,Jaipur,28.0,Two Year,Standard,914.47,27976.68,Debit Card,Cable,11.0,6.0,1.0,21.6,49.0,0.93011874,1,Critical
CUST117268,54.0,Female,Pune,7.0,Month-to-Month,Premium,1134.58,7461.8,Credit Card,Fiber,20.0,1.0,0.0,64.8,81.0,0.97708976,1,Critical
CUST146763,21.0,Female,Hyderabad,59.0,Month-to-Month,Basic,488.64,,UPI,Fiber,12.0,0.0,0.0,28.1,56.0,0.031591784,0,Low
CUST100096,34.0,Female,Chennai,35.0,Month-to-Month,Basic,448.41,14425.98,Credit Card,DSL,5.0,1.0,0.0,57.9,8.0,0.026006466,0,Low
CUST117713,35.0,Female,Pune,60.0,Month-to-Month,Standard,807.26,54238.08,UPI,DSL,17.0,1.0,0.0,11.2,71.0,0.2294041,0,Low
CUST140798,25.0,Female,Pune,33.0,Month-to-Month,Standard,745.76,27947.15,Cash,DSL,18.0,2.0,3.0,23.6,45.0,0.45200768,0,Medium
CUST101204,62.0,Female,Pune,26.0,Month-to-Month,Standard,849.41,22598.2,Debit Card,Fiber,10.0,2.0,1.0,35.0,22.0,0.7930467,1,High
CUST100758,40.0,Male,Bengaluru,26.0,Two Year,Premium,1093.71,29832.11,Net Banking,Fiber,6.0,0.0,0.0,,83.0,0.9745874,1,Critical
CUST119823,51.0,Female,Delhi,30.0,Month-to-Month,Standard,832.17,24948.87,Debit Card,Fiber,5.0,4.0,0.0,17.7,81.0,0.92855495,1,Critical
CUST122640,32.0,Male,Jaipur,50.0,One Year,Basic,435.51,19324.81,Credit Card,Fiber,12.0,3.0,0.0,17.8,76.0,0.023729272,0,Low
CUST104816,35.0,Female,Pune,64.0,Month-to-Month,Standard,760.29,51201.17,Cash,Fiber,7.0,4.0,0.0,37.4,62.0,0.4720092,0,Medium
CUST131180,64.0,,Hyderabad,33.0,One Year,Standard,862.16,28767.28,UPI,DSL,22.0,1.0,1.0,40.6,74.0,0.56120574,1,Medium
CUST139395,67.0,Female,Hyderabad,27.0,Two Year,Basic,434.02,12547.38,Cash,Fiber,6.0,6.0,1.0,37.1,56.0,0.024004033,0,Low
CUST124388,40.0,Male,Mumbai,35.0,Month-to-Month,Standard,840.39,29310.24,Credit Card,DSL,19.0,3.0,0.0,17.2,47.0,0.6234871,1,High
CUST125675,55.0,Female,Mumbai,35.0,Two Year,Standard,859.72,32862.9,Net Banking,Mobile Data,7.0,4.0,1.0,56.9,52.0,0.889027,1,Critical
CUST121225,28.0,Female,Mumbai,34.0,Two Year,Basic,590.89,17177.3,Debit Card,Mobile Data,10.0,2.0,0.0,28.3,79.0,0.05923022,0,Low
CUST100922,51.0,Male,Kolkata,46.0,Month-to-Month,Basic,421.96,18377.98,Auto Debit,DSL,15.0,3.0,0.0,37.9,60.0,0.02605565,0,Low
CUST146349,18.0,Male,Ahmedabad,70.0,Two Year,Basic,394.03,24762.04,UPI,Cable,10.0,2.0,1.0,68.0,13.0,0.023842841,0,Low
CUST133278,26.0,Female,Pune,34.0,Month-to-Month,Premium,1187.47,45710.53,Net Banking,Fiber,9.0,3.0,2.0,7.1,79.0,0.97199976,1,Critical
CUST115441,42.0,Female,Bengaluru,30.0,One Year,Basic,345.21,10571.31,Auto Debit,Cable,10.0,4.0,0.0,29.3,13.0,0.0183006,0,Low
CUST100352,20.0,Male,Kochi,32.0,One Year,Premium,1073.43,36431.69,Credit Card,Fiber,2.0,1.0,0.0,5.0,13.0,0.96567976,1,Critical
CUST104794,32.0,Female,Bengaluru,16.0,One Year,Standard,682.84,11543.19,Cash,Fiber,19.0,3.0,0.0,47.3,55.0,0.106101006,0,Low
CUST110773,56.0,Male,Chennai,61.0,One Year,Standard,599.57,36966.06,Auto Debit,DSL,7.0,3.0,0.0,65.5,64.0,0.028304862,0,Low
CUST120826,25.0,Female,Ahmedabad,58.0,One Year,Basic,568.98,37115.14,Net Banking,Mobile Data,9.0,4.0,1.0,28.9,26.0,0.031335212,0,Low
CUST140006,20.0,Female,Hyderabad,52.0,Month-to-Month,Standard,826.01,43077.76,UPI,Fiber,4.0,2.0,1.0,51.8,12.0,0.7461718,1,High
CUST138972,68.0,Male,Bengaluru,67.0,Month-to-Month,Standard,869.58,52185.39,Debit Card,Mobile Data,17.0,2.0,0.0,46.6,65.0,0.33925956,0,Medium
CUST127621,42.0,Female,Delhi,18.0,Month-to-Month,Premium,1299.12,26190.14,Net Banking,Mobile Data,17.0,2.0,0.0,58.7,85.0,0.9648721,1,Critical
CUST127687,18.0,Female,Pune,43.0,Month-to-Month,Standard,795.38,29092.56,Credit Card,DSL,17.0,3.0,0.0,45.2,39.0,0.2791231,0,Low
CUST125857,74.0,Female,Delhi,44.0,Month-to-Month,Basic,564.71,22316.42,Debit Card,,11.0,3.0,1.0,38.8,65.0,0.029553749,0,Low
CUST108711,31.0,Male,Ahmedabad,59.0,Month-to-Month,Premium,1223.66,78894.4,Cash,Fiber,14.0,2.0,1.0,35.6,2.0,0.9585236,1,Critical
CUST130561,69.0,Male,Bengaluru,69.0,Month-to-Month,Standard,781.34,53200.28,Credit Card,Fiber,11.0,5.0,1.0,15.1,43.0,0.46517846,0,Medium
CUST138307,59.0,Female,Bengaluru,66.0,Month-to-Month,Premium,1158.28,65014.04,UPI,Mobile Data,4.0,4.0,0.0,36.5,10.0,0.9663118,1,Critical
CUST114861,72.0,Female,Ahmedabad,9.0,One Year,Premium,1134.39,11634.4,UPI,Mobile Data,3.0,1.0,0.0,25.4,6.0,0.9804208,1,Critical
CUST121882,56.0,Female,Hyderabad,16.0,Two Year,Standard,842.1,11935.62,Credit Card,Cable,9.0,1.0,2.0,10.2,81.0,0.8490678,1,Critical
CUST104383,38.0,Female,Chennai,60.0,Two Year,Standard,792.41,51291.6,Credit Card,DSL,17.0,1.0,0.0,51.1,82.0,0.22490081,0,Low
CUST106042,40.0,Female,Kolkata,43.0,One Year,Basic,411.37,16265.76,UPI,Fiber,8.0,2.0,0.0,29.8,59.0,0.02218054,0,Low
CUST132353,23.0,Male,Kochi,48.0,Two Year,Standard,637.3,27621.61,Debit Card,,4.0,2.0,3.0,44.4,82.0,0.22713923,0,Low
CUST113903,59.0,Male,Pune,32.0,Month-to-Month,Basic,539.57,19121.36,UPI,Mobile Data,21.0,3.0,1.0,23.1,72.0,0.022237021,0,Low
CUST118829,46.0,Male,Chennai,11.0,Month-to-Month,Standard,848.67,8489.15,UPI,Fiber,16.0,1.0,0.0,33.0,16.0,0.61874443,1,High
CUST124338,34.0,Male,Kolkata,40.0,Month-to-Month,Basic,480.83,21420.72,UPI,DSL,7.0,3.0,1.0,63.2,22.0,0.02069244,0,Low
CUST131697,19.0,Male,Kolkata,59.0,Month-to-Month,Basic,437.85,24480.96,UPI,Mobile Data,10.0,4.0,0.0,51.0,68.0,0.024872867,0,Low
CUST138225,26.0,Female,Hyderabad,9.0,Two Year,Basic,434.48,3358.45,UPI,Fiber,11.0,2.0,2.0,30.8,90.0,0.02584975,0,Low
CUST123394,60.0,Female,Kochi,49.0,Two Year,Basic,625.35,33732.09,Net Banking,Fiber,15.0,4.0,1.0,49.7,12.0,0.026973391,0,Low
CUST100177,59.0,Male,Ahmedabad,23.0,Month-to-Month,Basic,419.13,10627.9,Auto Debit,DSL,13.0,2.0,0.0,35.1,80.0,0.03819556,0,Low
CUST120520,71.0,Female,Kochi,41.0,Month-to-Month,Premium,1180.65,42823.26,Auto Debit,Fiber,6.0,0.0,1.0,38.5,44.0,0.97574586,1,Critical
CUST110735,40.0,Female,Chennai,46.0,One Year,Standard,803.16,38723.71,UPI,DSL,12.0,4.0,0.0,40.0,29.0,0.43833297,0,Medium
CUST134922,64.0,Female,Kolkata,22.0,One Year,Basic,588.12,14200.82,Net Banking,Fiber,8.0,0.0,2.0,22.7,88.0,0.13118139,0,Low
CUST114611,64.0,Female,Chennai,57.0,Two Year,Basic,495.55,26680.87,Auto Debit,DSL,6.0,1.0,2.0,32.4,45.0,0.031837758,0,Low
CUST128344,33.0,Female,Mumbai,45.0,One Year,Premium,1191.26,52420.06,Auto Debit,Fiber,4.0,2.0,0.0,48.4,19.0,0.9724224,1,Critical
CUST101530,71.0,Male,Mumbai,57.0,One Year,Standard,737.59,47480.62,Net Banking,DSL,5.0,3.0,2.0,36.1,1.0,0.43578994,0,Medium
CUST136100,47.0,Female,Bengaluru,69.0,One Year,Premium,1173.51,89127.22,Debit Card,Cable,10.0,1.0,1.0,31.9,51.0,0.96284944,1,Critical
CUST110292,66.0,Male,Pune,50.0,Month-to-Month,Standard,696.46,30946.16,Net Banking,Fiber,11.0,6.0,0.0,41.0,65.0,0.25828212,0,Low
CUST108015,64.0,Male,Delhi,15.0,One Year,Basic,672.29,10617.42,Cash,,16.0,1.0,1.0,42.7,64.0,0.16398492,0,Low
CUST117203,62.0,Male,Chennai,32.0,Month-to-Month,Standard,931.53,31599.27,Credit Card,Fiber,16.0,3.0,0.0,23.2,64.0,0.9256129,1,Critical
CUST133147,46.0,Female,Bengaluru,18.0,Month-to-Month,Standard,602.95,10451.49,UPI,Fiber,12.0,4.0,2.0,40.2,62.0,0.13997948,0,Low
CUST108819,61.0,Male,Delhi,55.0,One Year,Standard,756.04,39832.08,Auto Debit,DSL,11.0,3.0,0.0,49.0,1.0,0.1581746,0,Low
CUST143260,24.0,Female,Bengaluru,58.0,Month-to-Month,Basic,490.99,32426.11,Auto Debit,DSL,9.0,3.0,0.0,36.7,56.0,0.035543557,0,Low
CUST132062,71.0,Male,Bengaluru,38.0,Two Year,Basic,570.99,18760.73,Net Banking,,5.0,2.0,1.0,44.0,61.0,0.048534214,0,Low
CUST103005,58.0,Male,Hyderabad,62.0,One Year,Basic,689.26,39400.18,Debit Card,Fiber,10.0,1.0,1.0,43.1,7.0,0.049030576,0,Low
CUST132977,49.0,Female,Mumbai,28.0,One Year,Premium,1273.96,32157.13,UPI,,13.0,5.0,3.0,77.2,62.0,0.98038715,1,Critical
CUST145392,46.0,Male,Ahmedabad,72.0,Two Year,Premium,1326.86,108946.35,Net Banking,Mobile Data,17.0,4.0,0.0,35.1,3.0,0.9501053,1,Critical
CUST103390,57.0,Male,Kochi,25.0,Month-to-Month,Standard,859.48,22831.84,Credit Card,Fiber,6.0,2.0,1.0,32.6,73.0,0.94192344,1,Critical
CUST100710,45.0,Male,Kolkata,18.0,Month-to-Month,Basic,416.2,7154.91,Auto Debit,DSL,16.0,2.0,0.0,50.6,28.0,0.02836602,0,Low
CUST121625,59.0,Male,Bengaluru,8.0,Month-to-Month,Standard,689.39,5138.46,UPI,Mobile Data,14.0,1.0,1.0,66.9,85.0,0.26298493,0,Low
CUST106563,45.0,Female,Mumbai,63.0,Month-to-Month,Standard,750.11,46634.89,UPI,Fiber,12.0,2.0,0.0,27.3,15.0,0.16888635,0,Low
CUST120295,23.0,Female,Bengaluru,17.0,Month-to-Month,Basic,609.32,11357.57,Auto Debit,Fiber,8.0,3.0,0.0,53.0,18.0,0.05272313,0,Low
CUST117458,25.0,Female,Mumbai,3.0,Two Year,Standard,712.88,2213.95,UPI,Fiber,19.0,1.0,0.0,40.3,7.0,0.117327675,0,Low
CUST107185,31.0,Female,Bengaluru,72.0,Month-to-Month,Standard,820.85,66528.86,Net Banking,,15.0,5.0,0.0,37.6,30.0,0.33245695,0,Medium
CUST121409,60.0,Female,Ahmedabad,15.0,Month-to-Month,Premium,1259.49,21541.59,Credit Card,Cable,19.0,2.0,2.0,64.3,77.0,0.95630807,1,Critical
CUST132772,38.0,Female,Hyderabad,51.0,Month-to-Month,Basic,499.68,22101.08,UPI,Fiber,16.0,4.0,0.0,64.5,62.0,0.016831432,0,Low
CUST131056,64.0,Female,Kolkata,32.0,One Year,Basic,622.54,19740.6,Debit Card,Fiber,8.0,2.0,1.0,46.3,15.0,0.0634701,0,Low
CUST125807,50.0,Female,Jaipur,70.0,One Year,Basic,465.58,29787.11,Auto Debit,DSL,15.0,1.0,2.0,18.5,35.0,0.034012888,0,Low
CUST108533,36.0,Male,Pune,39.0,Month-to-Month,Standard,940.05,34250.05,UPI,Mobile Data,9.0,1.0,1.0,33.2,44.0,0.95260954,1,Critical
CUST101830,74.0,Female,Chennai,47.0,One Year,Basic,604.69,29383.82,UPI,Mobile Data,3.0,1.0,1.0,77.2,47.0,0.04739974,0,Low
CUST113619,67.0,Female,Bengaluru,19.0,One Year,Premium,1258.38,25679.68,Auto Debit,Mobile Data,14.0,2.0,1.0,39.2,55.0,0.9528003,1,Critical
CUST146196,34.0,Female,Mumbai,33.0,Two Year,Standard,864.95,27745.24,Auto Debit,Mobile Data,9.0,4.0,0.0,15.4,,0.821617,1,Critical
CUST145328,43.0,Female,Ahmedabad,14.0,One Year,Premium,1028.96,13825.52,Auto Debit,,21.0,1.0,1.0,28.4,43.0,0.9260942,1,Critical
CUST104242,33.0,Male,Delhi,59.0,Month-to-Month,Standard,965.69,54268.62,Auto Debit,,1.0,6.0,0.0,33.6,40.0,0.9765054,1,Critical
CUST139690,73.0,Male,Hyderabad,,One Year,Premium,1216.73,53076.83,Auto Debit,Fiber,16.0,4.0,1.0,49.3,28.0,0.9691812,1,Critical
CUST130163,49.0,Male,Delhi,13.0,Month-to-Month,Premium,1315.47,18764.03,UPI,Fiber,0.0,2.0,0.0,42.9,15.0,0.9817297,1,Critical
CUST103003,71.0,Male,Mumbai,14.0,Month-to-Month,Standard,886.25,11830.06,UPI,Fiber,13.0,0.0,0.0,53.9,3.0,0.7776185,1,High
CUST112123,69.0,Female,Pune,27.0,Two Year,Basic,559.99,14313.82,Auto Debit,DSL,9.0,4.0,3.0,40.4,90.0,0.18923552,0,Low
CUST130236,71.0,Male,Kolkata,44.0,Two Year,Basic,469.51,23356.37,UPI,Fiber,11.0,4.0,0.0,30.6,62.0,0.031822503,0,Low
CUST109764,52.0,Female,Hyderabad,21.0,Two Year,Standard,748.35,15975.78,Auto Debit,,6.0,3.0,3.0,39.1,48.0,0.67151004,1,High
CUST123448,35.0,Female,Mumbai,70.0,One Year,Standard,819.39,63541.15,Credit Card,,13.0,2.0,0.0,20.9,28.0,0.18991853,0,Low
CUST145557,20.0,Female,Delhi,46.0,Month-to-Month,Basic,418.65,18855.15,Net Banking,,13.0,1.0,0.0,46.1,53.0,0.0296284,0,Low
CUST144162,59.0,Female,Jaipur,50.0,Month-to-Month,Premium,1181.88,58318.82,UPI,Fiber,10.0,1.0,1.0,27.9,24.0,0.9639071,1,Critical
CUST146080,43.0,Male,Ahmedabad,7.0,One Year,Standard,838.57,6435.93,Credit Card,Cable,8.0,2.0,0.0,36.5,62.0,0.8394627,1,Critical
CUST129816,23.0,Male,Kolkata,61.0,Month-to-Month,Basic,568.46,32279.57,Debit Card,DSL,21.0,3.0,1.0,40.4,88.0,0.030049866,0,Low
CUST112677,44.0,Male,Kolkata,59.0,Month-to-Month,Standard,775.26,51337.57,Net Banking,DSL,11.0,1.0,0.0,67.7,56.0,0.33140838,0,Medium
CUST114180,37.0,Male,Kochi,55.0,One Year,Basic,390.02,18585.2,Auto Debit,Mobile Data,21.0,7.0,0.0,56.8,59.0,0.027223637,0,Low
CUST146782,42.0,Female,Pune,25.0,Two Year,Standard,719.0,15887.79,UPI,DSL,14.0,3.0,0.0,55.3,0.0,0.12466037,0,Low
CUST118740,62.0,Male,Chennai,7.0,Month-to-Month,Basic,472.2,2911.2,UPI,Fiber,6.0,0.0,0.0,41.4,45.0,0.030098548,0,Low
CUST107371,62.0,Male,Kolkata,29.0,One Year,Basic,275.66,8816.86,Credit Card,Fiber,4.0,3.0,1.0,50.9,68.0,0.025746202,0,Low
CUST133500,50.0,Male,Hyderabad,52.0,Month-to-Month,Standard,779.23,35187.89,UPI,Fiber,12.0,0.0,0.0,52.9,73.0,0.2828457,0,Low
CUST125213,51.0,Male,Ahmedabad,23.0,Month-to-Month,Basic,459.39,10058.5,Auto Debit,Mobile Data,15.0,1.0,0.0,31.5,18.0,0.025877407,0,Low
CUST120570,29.0,Female,Kochi,27.0,Month-to-Month,Standard,987.03,25248.19,Net Banking,,3.0,2.0,2.0,35.6,15.0,0.96761703,1,Critical
CUST139840,72.0,Male,Ahmedabad,38.0,Month-to-Month,Premium,1195.55,45819.56,Credit Card,Fiber,6.0,2.0,1.0,40.3,19.0,0.9779074,1,Critical
CUST107264,73.0,Male,Bengaluru,38.0,Two Year,Standard,905.14,31294.12,Net Banking,Fiber,5.0,4.0,0.0,44.5,20.0,0.90478927,1,Critical
CUST133186,34.0,Female,Kolkata,57.0,One Year,Standard,,46198.23,Cash,DSL,17.0,2.0,0.0,40.1,90.0,0.1859068,0,Low
CUST103094,31.0,Male,Delhi,29.0,Month-to-Month,Basic,527.12,14645.82,Auto Debit,Cable,5.0,0.0,0.0,68.9,67.0,0.025920793,0,Low
CUST107961,39.0,Other,Kolkata,63.0,Month-to-Month,Premium,1365.58,80264.75,UPI,Fiber,14.0,1.0,2.0,34.3,11.0,0.96154547,1,Critical
CUST130619,24.0,Male,Chennai,8.0,One Year,Standard,831.49,5807.34,UPI,DSL,13.0,2.0,1.0,33.7,17.0,0.6970982,1,High
CUST134255,74.0,Male,Kochi,68.0,One Year,Standard,774.78,48324.85,Credit Card,Mobile Data,4.0,2.0,0.0,43.9,21.0,0.3509302,0,Medium
CUST105396,19.0,Female,Jaipur,29.0,Month-to-Month,Basic,566.3,17463.8,Net Banking,Fiber,16.0,2.0,1.0,,80.0,0.032285105,0,Low
CUST121293,70.0,Female,Chennai,40.0,Month-to-Month,Standard,837.19,31700.23,Net Banking,Fiber,8.0,2.0,1.0,44.7,64.0,0.8401866,1,Critical
CUST100245,54.0,Male,Hyderabad,54.0,Month-to-Month,Standard,686.88,39338.46,Credit Card,Cable,16.0,1.0,3.0,74.3,33.0,0.13990773,0,Low
CUST133130,74.0,Female,Bengaluru,66.0,Month-to-Month,Premium,1232.38,78687.29,Auto Debit,Cable,24.0,0.0,0.0,35.7,38.0,0.88779217,1,Critical
CUST117585,28.0,Female,Ahmedabad,35.0,Month-to-Month,Standard,704.91,21666.53,Net Banking,Mobile Data,3.0,1.0,1.0,50.9,85.0,0.42632943,0,Medium
CUST129022,73.0,Male,Bengaluru,35.0,Month-to-Month,Basic,598.85,19140.54,UPI,,8.0,2.0,0.0,53.7,24.0,0.048476182,0,Low
CUST120600,75.0,Male,Chennai,32.0,Month-to-Month,Premium,1345.73,43789.75,UPI,DSL,14.0,2.0,0.0,50.5,37.0,0.9521005,1,Critical
CUST110687,59.0,Female,Pune,60.0,One Year,Basic,497.62,28592.62,Debit Card,,11.0,3.0,0.0,50.1,46.0,0.025872894,0,Low
CUST115554,29.0,Female,Delhi,16.0,One Year,Premium,1207.92,16972.37,UPI,Mobile Data,13.0,3.0,0.0,29.8,74.0,0.9675533,1,Critical
CUST123628,75.0,Male,Kochi,40.0,One Year,Standard,711.36,29808.28,Debit Card,DSL,10.0,0.0,0.0,22.6,74.0,0.20396574,0,Low
CUST108686,50.0,Female,Bengaluru,71.0,Month-to-Month,Basic,442.87,34749.06,Debit Card,Mobile Data,15.0,2.0,1.0,68.1,13.0,0.018415296,0,Low
CUST135771,32.0,Female,Pune,48.0,Month-to-Month,Premium,1216.69,51132.56,UPI,Mobile Data,12.0,2.0,0.0,54.5,8.0,0.96633065,1,Critical
CUST106775,72.0,Male,Delhi,15.0,Two Year,Basic,505.29,7155.64,UPI,DSL,14.0,0.0,0.0,34.2,74.0,0.028596578,0,Low
CUST139464,30.0,Female,Bengaluru,67.0,Month-to-Month,Basic,476.91,,Net Banking,Fiber,15.0,0.0,0.0,37.9,38.0,0.031569134,0,Low
