Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Last_Login,Churn
CUST127714,70.0,male,Kolkata,25.0,Month-to-Month,Standard,847.9,21488.61,Auto Debit,Fiber,10.0,2.0,2.0,17.9,2026-08-12,1
CUST144169,29.0,female,Pune,32.0,Month-to-Month,Basic,581.48,20867.23,Net Banking,DSL,5.0,3.0,0.0,41.6,2026-06-24,0
CUST112214,74.0,female,Kochi,57.0,Two Year,Basic,483.09,30666.47,Net Banking,,7.0,2.0,0.0,46.5,2026-08-25,0
CUST143782,25.0,female,Mumbai,34.0,Month-to-Month,Standard,653.12,22973.63,Auto Debit,Fiber,8.0,4.0,0.0,44.1,2026-06-14,0
CUST122685,20.0,male,Jaipur,64.0,Two Year,Premium,1121.68,72130.02,UPI,Fiber,13.0,1.0,2.0,58.5,2026-08-08,1
CUST117324,34.0,female,Jaipur,35.0,Month-to-Month,Standard,805.96,31467.2,Net Banking,DSL,17.0,0.0,1.0,45.8,2026-08-02,0
CUST118681,28.0,female,Ahmedabad,67.0,Month-to-Month,Standard,892.19,62859.73,Debit Card,Fiber,17.0,2.0,0.0,64.8,2026-07-31,0
CUST117326,75.0,male,Hyderabad,5.0,Month-to-Month,Basic,440.08,2192.62,Debit Card,Cable,9.0,2.0,0.0,42.1,2026-08-23,0
CUST130784,32.0,female,Delhi,5.0,Month-to-Month,Basic,434.76,1874.12,Credit Card,Mobile Data,18.0,4.0,0.0,90.8,2026-08-14,0
CUST108750,52.0,female,Kolkata,65.0,Month-to-Month,Basic,499.09,28266.0,Auto Debit,Cable,8.0,1.0,1.0,31.4,2026-07-03,0
CUST133514,32.0,male,Bengaluru,22.0,Month-to-Month,Standard,752.78,18135.52,UPI,DSL,16.0,2.0,0.0,31.0,2026-09-09,0
CUST104084,63.0,female,Kochi,70.0,Month-to-Month,Standard,868.63,62135.03,Net Banking,Fiber,9.0,3.0,1.0,43.1,2026-08-29,0
CUST121775,61.0,male,Pune,50.0,Month-to-Month,Standard,906.3,39613.8,Auto Debit,,12.0,4.0,0.0,14.7,2026-06-17,1
CUST127847,56.0,male,Jaipur,6.0,Month-to-Month,Basic,542.01,2985.27,UPI,,13.0,1.0,0.0,53.9,2026-08-22,0
CUST121967,59.0,female,Bengaluru,23.0,Month-to-Month,Standard,766.42,16374.1,Auto Debit,Mobile Data,16.0,1.0,1.0,52.1,2026-07-14,1
CUST135646,41.0,male,Jaipur,72.0,Month-to-Month,Premium,1279.55,99711.32,Debit Card,DSL,21.0,0.0,0.0,52.1,2026-07-09,1
CUST102652,68.0,male,Ahmedabad,50.0,Month-to-Month,Standard,829.38,41238.12,Auto Debit,Mobile Data,15.0,3.0,0.0,31.1,2026-08-29,0
CUST138143,59.0,male,Jaipur,36.0,Month-to-Month,Standard,764.03,31599.11,Credit Card,Fiber,14.0,1.0,0.0,24.2,2026-08-07,0
CUST121330,30.0,female,Hyderabad,71.0,Two Year,Basic,507.76,37431.17,UPI,Fiber,14.0,5.0,0.0,24.8,2026-07-29,0
CUST122031,31.0,female,Delhi,2.0,Month-to-Month,Basic,486.1,1065.15,Auto Debit,DSL,13.0,2.0,1.0,50.5,2026-07-20,0
CUST111596,70.0,male,Bengaluru,23.0,Two Year,Basic,521.18,13549.03,UPI,Mobile Data,18.0,7.0,0.0,50.0,2026-07-04,0
CUST118206,45.0,female,Mumbai,62.0,Month-to-Month,Standard,990.9,53783.44,Net Banking,Fiber,18.0,5.0,1.0,39.8,2026-08-10,1
CUST101313,63.0,male,Pune,52.0,Month-to-Month,Basic,554.83,28610.07,UPI,Mobile Data,14.0,1.0,1.0,57.1,2026-09-10,0
CUST100561,49.0,female,Pune,58.0,Month-to-Month,Basic,490.58,30704.48,Auto Debit,DSL,8.0,5.0,0.0,40.1,2026-08-31,0
CUST107147,69.0,female,Pune,65.0,Month-to-Month,Standard,715.69,44153.25,Auto Debit,Fiber,16.0,2.0,0.0,34.1,2026-08-04,0
CUST133726,23.0,female,Kolkata,17.0,Month-to-Month,Premium,1290.1,21937.55,UPI,,24.0,5.0,0.0,31.8,2026-07-13,1
CUST134879,36.0,female,Hyderabad,54.0,Two Year,Standard,743.78,38144.0,Credit Card,DSL,11.0,3.0,1.0,82.7,2026-06-23,0
CUST137877,26.0,male,Delhi,39.0,Month-to-Month,Premium,1168.85,42009.57,Debit Card,Mobile Data,10.0,4.0,2.0,42.2,2026-07-28,1
CUST139995,65.0,female,Delhi,71.0,Month-to-Month,Premium,955.2,61996.8,Credit Card,Fiber,19.0,3.0,2.0,61.0,2026-07-31,1
CUST131760,63.0,female,Chennai,61.0,Month-to-Month,Standard,689.02,44472.57,Debit Card,DSL,16.0,2.0,1.0,17.5,2026-06-28,0
CUST105388,75.0,male,Chennai,44.0,Month-to-Month,Premium,1239.37,61879.73,Credit Card,Cable,12.0,3.0,0.0,26.5,2026-08-22,0
CUST147693,62.0,female,Mumbai,18.0,Two Year,Standard,769.94,13606.27,Debit Card,DSL,8.0,0.0,2.0,21.2,2026-07-29,1
CUST113536,47.0,female,Bengaluru,51.0,One Year,Basic,390.69,19191.72,Net Banking,Fiber,17.0,1.0,2.0,9.1,2026-07-27,0
CUST147950,67.0,male,Pune,40.0,Month-to-Month,Standard,679.54,27016.63,Credit Card,Fiber,8.0,3.0,0.0,37.1,2026-08-28,0
CUST145679,39.0,male,,38.0,One Year,Premium,1102.07,37342.92,Auto Debit,DSL,9.0,1.0,1.0,38.9,2026-09-12,1
CUST111198,51.0,female,Pune,27.0,One Year,Basic,339.92,9373.19,Credit Card,Fiber,11.0,2.0,1.0,60.9,2026-07-12,0
CUST140917,24.0,male,Mumbai,20.0,Month-to-Month,Standard,773.28,15532.32,Debit Card,Cable,0.0,4.0,0.0,70.1,2026-06-29,1
CUST110392,74.0,male,Mumbai,56.0,Month-to-Month,Basic,511.99,28704.63,Net Banking,Cable,12.0,5.0,2.0,20.3,2026-08-31,0
CUST119345,47.0,female,Bengaluru,68.0,Month-to-Month,Basic,487.64,30902.51,UPI,Fiber,17.0,2.0,0.0,58.3,2026-08-26,0
CUST137409,45.0,female,Delhi,46.0,One Year,Standard,835.76,37683.94,UPI,Mobile Data,15.0,2.0,0.0,58.6,2026-08-02,0
CUST135168,37.0,male,,34.0,One Year,Basic,612.32,20297.76,UPI,Mobile Data,21.0,2.0,1.0,38.4,2026-08-11,0
CUST107311,68.0,female,Jaipur,10.0,Month-to-Month,Basic,236.87,2310.05,Auto Debit,Cable,20.0,1.0,0.0,54.6,2026-06-16,0
CUST117277,18.0,female,Hyderabad,43.0,Month-to-Month,Standard,855.13,36600.19,Net Banking,DSL,1.0,3.0,1.0,42.2,2026-08-05,1
CUST107738,53.0,male,Bengaluru,4.0,One Year,Standard,778.16,,UPI,Fiber,19.0,1.0,0.0,45.8,2026-07-22,0
CUST109598,66.0,male,Kolkata,17.0,Month-to-Month,Premium,1229.36,19530.96,Debit Card,DSL,3.0,2.0,0.0,64.0,2026-07-26,1
CUST136618,42.0,male,Hyderabad,43.0,Two Year,Premium,1111.01,52024.68,Net Banking,DSL,5.0,0.0,1.0,14.2,2026-07-30,1
CUST135394,38.0,other,Ahmedabad,44.0,Month-to-Month,Premium,1116.31,53565.1,UPI,DSL,12.0,3.0,0.0,60.6,2026-07-27,1
CUST133013,73.0,female,Delhi,42.0,Month-to-Month,Premium,1029.49,37883.53,Cash,Fiber,4.0,1.0,0.0,22.8,2026-07-08,1
CUST111341,74.0,female,Kolkata,59.0,Month-to-Month,Basic,400.28,24579.38,Auto Debit,Cable,3.0,4.0,2.0,30.9,2026-07-24,0
CUST130419,58.0,male,Chennai,72.0,Month-to-Month,Basic,527.56,40631.12,Auto Debit,Cable,5.0,2.0,0.0,30.5,2026-07-10,0
CUST130808,57.0,male,Pune,14.0,One Year,Standard,802.54,10945.96,Debit Card,Fiber,8.0,0.0,1.0,48.0,2026-09-07,0
CUST103347,52.0,female,Ahmedabad,19.0,Month-to-Month,Premium,1134.48,23249.44,UPI,,12.0,1.0,0.0,32.5,2026-06-27,1
CUST119258,73.0,male,Bengaluru,55.0,Month-to-Month,Basic,393.69,24780.09,Net Banking,Cable,17.0,3.0,0.0,30.0,2026-06-17,0
CUST115836,20.0,other,Kolkata,6.0,One Year,Standard,753.68,4448.26,Debit Card,Fiber,12.0,1.0,1.0,42.6,2026-06-29,1
CUST141706,57.0,other,Chennai,31.0,Month-to-Month,Basic,569.16,16868.25,UPI,DSL,11.0,3.0,0.0,27.6,2026-06-28,0
CUST128262,68.0,male,Kolkata,65.0,One Year,Standard,803.01,56715.62,Debit Card,Fiber,8.0,2.0,0.0,20.4,2026-08-13,0
CUST108960,74.0,other,Kolkata,38.0,Month-to-Month,Standard,917.96,33496.57,Auto Debit,Fiber,14.0,2.0,2.0,61.0,2026-06-26,1
CUST132585,55.0,male,Jaipur,10.0,One Year,Premium,1164.72,10932.86,Debit Card,Fiber,7.0,5.0,0.0,46.5,2026-07-01,1
CUST119972,73.0,male,Ahmedabad,24.0,Month-to-Month,Standard,727.68,19635.02,UPI,Fiber,14.0,1.0,1.0,50.8,2026-08-30,0
CUST143981,62.0,male,Kochi,26.0,Month-to-Month,Basic,435.21,10604.88,Net Banking,Cable,10.0,1.0,1.0,65.7,2026-06-21,0
CUST128877,70.0,female,Jaipur,12.0,One Year,Premium,1195.81,14510.56,Auto Debit,Fiber,20.0,4.0,1.0,55.4,2026-08-11,1
CUST123179,64.0,female,Hyderabad,65.0,Month-to-Month,Standard,794.99,54747.95,Credit Card,DSL,15.0,4.0,0.0,18.0,2026-08-15,0
CUST104948,48.0,male,Hyderabad,28.0,One Year,Basic,354.32,8737.51,Credit Card,Fiber,16.0,3.0,0.0,12.5,2026-08-25,0
CUST108628,65.0,female,Jaipur,31.0,Month-to-Month,Premium,1047.79,35302.51,Auto Debit,DSL,18.0,4.0,3.0,43.5,2026-06-17,1
CUST116219,38.0,female,Mumbai,43.0,Two Year,Premium,1143.92,49478.27,UPI,Fiber,17.0,2.0,2.0,43.2,2026-08-12,0
CUST109968,27.0,male,Hyderabad,43.0,Month-to-Month,,448.09,19362.61,Auto Debit,Fiber,11.0,1.0,0.0,39.8,2026-09-05,0
CUST100094,40.0,female,Bengaluru,43.0,Month-to-Month,Standard,716.1,29836.15,UPI,Cable,13.0,3.0,1.0,15.1,2026-09-04,0
CUST121551,22.0,female,Ahmedabad,27.0,Month-to-Month,Standard,935.63,24905.34,Credit Card,Mobile Data,14.0,1.0,0.0,62.1,2026-07-18,1
CUST128584,42.0,male,Kolkata,56.0,Month-to-Month,Standard,882.15,,Net Banking,DSL,14.0,0.0,1.0,20.5,2026-06-24,1
CUST128315,57.0,male,Kochi,63.0,Month-to-Month,Premium,1215.57,72093.31,Auto Debit,Mobile Data,15.0,1.0,0.0,33.9,2026-09-10,1
CUST139940,30.0,male,Kochi,47.0,Month-to-Month,Basic,472.34,25338.61,Cash,Fiber,18.0,1.0,0.0,60.5,2026-07-24,0
CUST106792,71.0,male,Kolkata,28.0,Month-to-Month,Standard,775.55,18625.9,Net Banking,,16.0,2.0,3.0,67.8,2026-06-26,1
CUST108985,30.0,male,Chennai,28.0,Two Year,Basic,533.54,15957.99,Net Banking,,14.0,0.0,0.0,72.5,2026-08-04,1
CUST141155,45.0,male,Mumbai,57.0,One Year,Standard,719.76,35651.58,Credit Card,DSL,13.0,3.0,0.0,30.5,2026-07-23,0
CUST113451,19.0,male,Pune,1.0,One Year,Standard,855.99,,,DSL,16.0,2.0,2.0,31.9,2026-08-30,1
CUST145101,30.0,female,Ahmedabad,45.0,Month-to-Month,Standard,755.57,34255.15,Net Banking,DSL,7.0,1.0,1.0,33.6,2026-07-15,0
CUST116332,56.0,male,Chennai,42.0,Two Year,Basic,440.48,15979.75,Net Banking,Cable,2.0,2.0,0.0,39.4,2026-08-09,0
CUST142504,47.0,female,Delhi,69.0,Two Year,Premium,1272.01,99961.07,Net Banking,Fiber,11.0,2.0,0.0,24.6,2026-08-26,1
CUST101886,28.0,male,Pune,34.0,One Year,Basic,479.94,17704.92,Credit Card,Cable,10.0,2.0,0.0,43.1,2026-07-23,0
CUST146776,36.0,male,Jaipur,59.0,Two Year,Standard,849.62,50919.91,Credit Card,Mobile Data,11.0,1.0,1.0,49.5,2026-07-05,1
CUST112787,29.0,female,Jaipur,7.0,Month-to-Month,Premium,1308.15,9809.76,UPI,Fiber,22.0,2.0,2.0,74.9,2026-08-28,1
CUST105774,19.0,female,Delhi,36.0,One Year,Standard,603.36,22318.27,Auto Debit,Fiber,10.0,4.0,0.0,40.7,2026-06-19,0
CUST140431,21.0,female,Kochi,20.0,Month-to-Month,Premium,1350.94,27509.08,Debit Card,Mobile Data,11.0,3.0,0.0,52.6,2026-08-28,1
CUST120708,61.0,female,Jaipur,15.0,Month-to-Month,Standard,635.32,10271.3,Net Banking,Fiber,16.0,1.0,0.0,11.0,2026-08-24,0
CUST130161,64.0,male,Pune,54.0,Month-to-Month,Premium,1110.27,67130.43,Debit Card,DSL,12.0,0.0,1.0,26.5,2026-07-25,1
CUST116092,30.0,male,,66.0,Two Year,Basic,366.61,20619.59,Net Banking,Fiber,14.0,2.0,1.0,38.2,,0
CUST102760,42.0,male,Kochi,38.0,Month-to-Month,Basic,360.8,13540.85,Auto Debit,Cable,11.0,2.0,0.0,69.9,2026-07-08,0
CUST145011,51.0,male,Delhi,50.0,One Year,Basic,530.54,26483.18,Credit Card,Cable,9.0,7.0,0.0,35.1,2026-06-14,0
CUST127929,53.0,female,Ahmedabad,32.0,Two Year,Standard,780.83,21699.54,Auto Debit,Fiber,11.0,2.0,0.0,27.5,2026-06-27,0
CUST126014,51.0,male,Pune,12.0,Month-to-Month,Premium,1341.9,14123.61,Auto Debit,Fiber,21.0,6.0,1.0,43.5,2026-06-22,1
CUST109426,53.0,female,Ahmedabad,26.0,Two Year,Standard,700.52,19075.58,Credit Card,Fiber,14.0,2.0,1.0,20.4,2026-07-12,1
CUST127776,70.0,female,Hyderabad,9.0,Two Year,Basic,575.04,5861.9,UPI,Mobile Data,16.0,3.0,1.0,44.9,2026-08-22,0
CUST103176,50.0,male,Jaipur,25.0,One Year,Standard,842.87,22911.07,Credit Card,DSL,15.0,1.0,1.0,36.9,2026-07-31,1
CUST126426,46.0,female,Delhi,18.0,One Year,Standard,743.87,12022.56,UPI,Mobile Data,9.0,2.0,1.0,69.7,2026-06-26,0
CUST111295,65.0,other,Delhi,56.0,Month-to-Month,Premium,1198.32,67908.33,UPI,Cable,8.0,2.0,1.0,32.1,2026-08-27,1
CUST116305,57.0,female,,40.0,Month-to-Month,Standard,840.6,36831.91,Net Banking,DSL,18.0,,1.0,46.6,2026-07-27,1
CUST135234,71.0,male,Jaipur,36.0,Two Year,,676.62,22770.27,UPI,DSL,16.0,2.0,0.0,54.2,2026-09-07,0
CUST130959,55.0,female,Ahmedabad,62.0,Month-to-Month,Premium,1027.4,63062.65,Debit Card,Mobile Data,17.0,5.0,1.0,55.1,2026-07-19,1
CUST114275,46.0,female,Kolkata,45.0,Month-to-Month,Premium,1201.22,46984.81,UPI,Fiber,8.0,0.0,1.0,50.5,2026-07-20,1
CUST125026,32.0,female,Kochi,38.0,Month-to-Month,Premium,1207.94,50369.15,Cash,Fiber,15.0,1.0,0.0,52.3,2026-06-22,1
CUST147530,31.0,female,Kolkata,26.0,One Year,Standard,873.8,25151.9,Debit Card,Fiber,12.0,3.0,0.0,64.2,2026-08-02,0
CUST102512,67.0,female,Ahmedabad,42.0,One Year,Standard,726.54,28486.74,Auto Debit,Cable,11.0,1.0,1.0,53.4,2026-06-23,0
CUST115249,75.0,female,Chennai,71.0,One Year,Standard,820.67,55424.11,Debit Card,Cable,6.0,4.0,0.0,66.3,2026-07-26,0
CUST144755,47.0,female,Jaipur,25.0,Month-to-Month,Basic,667.42,17586.67,Net Banking,DSL,13.0,2.0,1.0,10.0,2026-07-28,0
CUST104492,29.0,male,Pune,38.0,Month-to-Month,Standard,885.96,36907.13,Debit Card,Mobile Data,2.0,3.0,1.0,34.6,2026-08-08,1
CUST136390,35.0,female,Chennai,1.0,One Year,Standard,766.04,713.56,Debit Card,Fiber,6.0,3.0,0.0,48.1,,0
CUST102318,43.0,male,Kolkata,48.0,Two Year,Basic,661.41,33901.56,Credit Card,DSL,19.0,1.0,1.0,45.5,2026-07-19,0
CUST107087,43.0,male,Mumbai,52.0,Month-to-Month,Standard,740.59,40844.08,Auto Debit,Cable,10.0,0.0,3.0,33.2,2026-07-27,0
CUST118570,46.0,female,Ahmedabad,25.0,Month-to-Month,Premium,1097.45,24980.67,Debit Card,Fiber,15.0,2.0,1.0,50.6,2026-07-03,1
CUST137246,18.0,male,Chennai,16.0,Two Year,Premium,1220.93,21187.77,Auto Debit,Fiber,6.0,1.0,0.0,20.8,2026-07-15,1
CUST110083,30.0,male,Jaipur,51.0,One Year,Premium,1082.31,47558.91,UPI,,15.0,4.0,0.0,35.6,2026-07-19,1
CUST101156,52.0,male,Kolkata,28.0,Two Year,Basic,599.64,16339.72,Auto Debit,Cable,11.0,0.0,0.0,10.8,2026-08-10,0
CUST102487,32.0,female,Delhi,15.0,One Year,Basic,461.0,7608.77,Debit Card,Fiber,10.0,1.0,0.0,32.4,2026-09-04,0
CUST116714,47.0,male,Delhi,7.0,One Year,Standard,887.4,6079.3,Credit Card,Fiber,14.0,3.0,3.0,42.7,2026-08-18,0
CUST141634,64.0,male,Ahmedabad,36.0,One Year,Premium,1121.42,41849.77,Net Banking,Fiber,10.0,0.0,0.0,39.3,2026-09-04,1
CUST126729,48.0,male,Kolkata,2.0,Two Year,Standard,708.39,1233.25,UPI,DSL,15.0,1.0,0.0,38.9,2026-07-24,0
CUST122949,32.0,male,Chennai,43.0,One Year,Standard,797.17,30317.16,Credit Card,Fiber,10.0,1.0,2.0,21.0,2026-08-14,1
CUST135996,52.0,male,Pune,41.0,One Year,Basic,460.11,21606.72,Auto Debit,Mobile Data,14.0,3.0,2.0,90.2,2026-07-29,0
CUST119382,43.0,male,Delhi,16.0,Month-to-Month,Basic,650.83,10697.51,Credit Card,DSL,7.0,3.0,3.0,57.7,2026-06-24,1
CUST119552,24.0,male,Chennai,32.0,One Year,Standard,760.15,22622.14,Credit Card,,9.0,1.0,0.0,46.1,2026-06-15,0
CUST113542,38.0,female,Pune,66.0,Month-to-Month,Basic,518.85,36809.2,,DSL,6.0,1.0,1.0,34.5,2026-07-02,0
CUST104393,18.0,female,Bengaluru,4.0,Two Year,Premium,1110.05,4093.55,Auto Debit,DSL,9.0,2.0,1.0,48.2,2026-08-12,1
CUST147098,53.0,female,Ahmedabad,5.0,Month-to-Month,Basic,437.44,2344.25,Debit Card,Fiber,16.0,4.0,0.0,50.3,2026-06-22,0
CUST142618,73.0,male,Pune,22.0,One Year,Standard,680.11,13597.13,Net Banking,DSL,7.0,4.0,1.0,44.4,2026-09-11,0
CUST118848,29.0,female,Jaipur,7.0,Month-to-Month,Basic,463.51,3713.86,Auto Debit,DSL,11.0,1.0,2.0,40.4,2026-06-30,0
CUST143146,62.0,male,Jaipur,26.0,One Year,Standard,778.92,18820.09,Auto Debit,Cable,14.0,2.0,0.0,62.0,2026-06-17,0
CUST119231,26.0,male,Pune,61.0,Month-to-Month,Basic,416.26,25672.7,Cash,Cable,14.0,1.0,1.0,37.3,2026-07-30,0
CUST108873,64.0,other,Delhi,68.0,Month-to-Month,Basic,578.55,36405.49,Debit Card,DSL,28.0,0.0,0.0,29.9,2026-08-07,0
CUST123971,50.0,female,Ahmedabad,61.0,Month-to-Month,Standard,899.1,57724.41,Credit Card,Cable,,2.0,0.0,33.6,2026-09-06,1
CUST132329,54.0,female,Bengaluru,1.0,Month-to-Month,Premium,1264.05,1311.24,Debit Card,DSL,4.0,4.0,0.0,51.3,2026-06-25,1
CUST134960,53.0,male,Chennai,32.0,One Year,Basic,560.68,16289.24,Net Banking,,10.0,3.0,0.0,26.0,2026-08-05,0
CUST109922,27.0,female,Mumbai,56.0,Two Year,Standard,857.9,47468.32,UPI,Fiber,3.0,4.0,1.0,56.0,2026-06-27,1
CUST106669,44.0,male,Jaipur,66.0,Month-to-Month,Basic,462.12,29246.5,Auto Debit,Fiber,16.0,2.0,1.0,47.9,2026-08-29,0
CUST113359,23.0,male,Jaipur,72.0,Month-to-Month,Standard,863.38,63046.57,Auto Debit,Fiber,10.0,2.0,0.0,54.1,2026-06-25,1
CUST118455,18.0,male,Ahmedabad,61.0,Month-to-Month,Basic,373.27,22883.14,Credit Card,Mobile Data,15.0,3.0,0.0,62.8,2026-06-28,0
CUST123978,72.0,female,Hyderabad,58.0,Two Year,Basic,557.22,36543.34,UPI,DSL,15.0,1.0,1.0,53.2,2026-07-13,0
CUST122687,32.0,female,Delhi,20.0,One Year,Standard,599.34,10585.51,UPI,Mobile Data,6.0,1.0,1.0,63.0,2026-08-04,0
CUST112819,25.0,female,Mumbai,70.0,Two Year,Standard,810.29,53052.64,UPI,Fiber,16.0,2.0,1.0,63.3,2026-08-09,0
CUST138678,67.0,male,Jaipur,40.0,One Year,Standard,704.1,23975.42,UPI,Cable,3.0,2.0,0.0,13.1,2026-09-06,0
CUST140607,72.0,female,Chennai,60.0,One Year,Basic,593.06,31081.77,UPI,Fiber,11.0,1.0,1.0,50.8,2026-08-08,0
CUST131386,43.0,female,Pune,45.0,Month-to-Month,Standard,846.4,42827.81,UPI,Mobile Data,9.0,3.0,0.0,13.9,2026-09-12,0
CUST134503,28.0,female,Pune,49.0,Two Year,Standard,727.7,34242.08,Credit Card,DSL,14.0,2.0,0.0,51.0,2026-07-21,0
CUST138016,51.0,male,Kochi,12.0,One Year,Basic,711.39,8672.83,Auto Debit,Mobile Data,7.0,1.0,0.0,37.1,2026-08-24,1
CUST140089,63.0,male,Chennai,64.0,Month-to-Month,Standard,759.43,52446.55,Credit Card,Mobile Data,18.0,3.0,1.0,45.4,2026-07-25,1
CUST120432,50.0,female,Hyderabad,21.0,One Year,Basic,371.33,6691.97,UPI,Mobile Data,7.0,0.0,0.0,43.8,2026-06-19,0
CUST142797,46.0,male,Chennai,43.0,One Year,Basic,540.98,21836.37,Credit Card,Mobile Data,18.0,0.0,1.0,37.3,2026-07-15,0
CUST143094,72.0,male,Jaipur,6.0,Month-to-Month,Premium,1139.89,6761.47,UPI,Mobile Data,18.0,3.0,0.0,24.0,2026-06-25,1
CUST131473,63.0,female,Mumbai,43.0,One Year,Standard,826.08,40381.85,UPI,Cable,15.0,0.0,1.0,61.8,2026-07-03,0
CUST138067,37.0,male,Pune,1.0,One Year,Premium,1036.2,1026.24,UPI,DSL,9.0,5.0,0.0,29.2,2026-08-22,1
CUST118707,57.0,female,Delhi,47.0,Month-to-Month,Premium,1359.08,56339.65,Auto Debit,Cable,15.0,2.0,0.0,11.0,2026-07-18,1
CUST137009,63.0,female,Chennai,69.0,One Year,Premium,1126.97,68638.52,Cash,,13.0,5.0,1.0,40.3,2026-09-05,1
CUST140905,64.0,male,Chennai,71.0,Month-to-Month,Premium,1009.44,81489.45,Debit Card,Cable,7.0,1.0,1.0,47.3,2026-06-29,1
CUST110096,66.0,male,Ahmedabad,8.0,Month-to-Month,Standard,828.9,5892.73,UPI,Fiber,17.0,4.0,0.0,23.9,2026-09-09,0
CUST113935,67.0,female,Hyderabad,67.0,Two Year,Basic,449.74,26453.33,Debit Card,Fiber,11.0,4.0,1.0,33.3,2026-07-28,0
CUST127332,35.0,male,Kolkata,40.0,Month-to-Month,Premium,1194.96,49742.63,Cash,Cable,12.0,0.0,1.0,62.0,2026-07-04,1
CUST116206,61.0,male,Kolkata,66.0,Two Year,Standard,718.78,41702.84,Net Banking,,11.0,2.0,0.0,46.7,2026-07-02,0
CUST141316,36.0,female,Kochi,53.0,Month-to-Month,Basic,399.55,18818.88,Credit Card,Cable,4.0,0.0,0.0,46.4,2026-07-07,0
CUST107613,44.0,male,Jaipur,71.0,Month-to-Month,Premium,1185.04,92443.05,Auto Debit,Fiber,7.0,1.0,0.0,24.2,2026-08-28,1
CUST123287,29.0,male,Kolkata,52.0,One Year,Basic,537.25,25552.67,Credit Card,,9.0,1.0,1.0,45.3,2026-09-09,0
CUST111935,25.0,female,Bengaluru,43.0,Two Year,Standard,881.23,42087.88,Cash,DSL,12.0,1.0,0.0,29.6,2026-08-22,0
CUST121619,54.0,female,Delhi,6.0,Month-to-Month,Standard,666.98,4161.2,Auto Debit,DSL,13.0,5.0,0.0,57.9,2026-09-04,1
CUST119657,66.0,male,Ahmedabad,11.0,Month-to-Month,Premium,1085.82,12444.17,UPI,Mobile Data,13.0,2.0,0.0,82.9,2026-08-19,1
CUST110142,35.0,male,Kochi,45.0,Month-to-Month,Premium,1354.69,65888.55,UPI,DSL,15.0,1.0,1.0,42.8,2026-08-24,1
CUST121658,53.0,female,Pune,68.0,One Year,Basic,574.49,39691.69,Debit Card,DSL,13.0,2.0,0.0,19.0,2026-08-11,0
CUST146418,72.0,male,Jaipur,26.0,One Year,Standard,670.13,17033.45,Cash,Cable,10.0,0.0,0.0,67.3,2026-06-28,0
CUST102890,29.0,female,Chennai,29.0,Month-to-Month,Basic,501.13,16607.08,UPI,DSL,13.0,2.0,1.0,30.7,2026-08-10,0
CUST130898,71.0,male,Delhi,36.0,Month-to-Month,Basic,514.32,21274.87,Cash,Cable,10.0,3.0,1.0,60.7,2026-06-25,0
CUST143559,28.0,female,Delhi,10.0,Two Year,Premium,1084.19,11671.13,UPI,DSL,0.0,3.0,1.0,32.5,2026-07-14,1
CUST100789,49.0,male,Chennai,32.0,Two Year,Standard,838.32,25403.17,UPI,Fiber,13.0,1.0,0.0,,2026-08-20,0
CUST110132,47.0,female,Hyderabad,70.0,One Year,Standard,623.1,39317.03,Net Banking,DSL,8.0,2.0,0.0,72.2,2026-08-30,0
CUST119732,42.0,female,Chennai,58.0,Month-to-Month,Premium,1159.09,61120.8,Credit Card,Cable,16.0,1.0,1.0,36.1,2026-07-01,1
CUST124875,64.0,female,Pune,64.0,Month-to-Month,Basic,620.67,38094.73,UPI,Fiber,11.0,3.0,0.0,43.3,2026-06-16,0
CUST143549,20.0,female,Delhi,26.0,Month-to-Month,Basic,393.91,8827.04,UPI,Fiber,6.0,1.0,0.0,56.9,2026-06-17,0
CUST125739,46.0,male,Pune,65.0,Month-to-Month,Basic,502.18,28303.87,Auto Debit,Fiber,3.0,4.0,1.0,45.8,2026-08-09,0
CUST119570,47.0,male,Jaipur,71.0,Two Year,Premium,1251.84,98299.45,UPI,Cable,16.0,3.0,0.0,35.4,2026-07-07,1
CUST136170,73.0,female,Bengaluru,21.0,Month-to-Month,Standard,827.58,14918.68,Credit Card,Cable,13.0,4.0,2.0,49.9,2026-06-21,1
CUST122581,35.0,male,Pune,36.0,Month-to-Month,Premium,1246.59,38968.91,Net Banking,Fiber,15.0,1.0,0.0,53.2,2026-06-26,1
CUST124079,74.0,female,Pune,41.0,One Year,Basic,382.07,17624.88,Debit Card,Fiber,11.0,3.0,2.0,40.9,2026-08-28,0
CUST136146,38.0,female,Kolkata,17.0,Month-to-Month,Standard,826.48,,UPI,DSL,22.0,5.0,1.0,24.2,2026-06-23,1
CUST133352,71.0,female,Kolkata,22.0,Month-to-Month,Standard,765.62,16581.28,UPI,Fiber,9.0,1.0,,11.4,2026-06-16,0
CUST109973,52.0,male,Pune,48.0,Month-to-Month,Basic,642.83,31460.93,Credit Card,Cable,12.0,3.0,1.0,59.1,2026-08-19,0
CUST143696,25.0,male,Kolkata,27.0,Month-to-Month,Standard,705.29,21023.07,Cash,DSL,14.0,2.0,0.0,15.0,2026-08-02,0
